"Id","Name","AccountId","OwnerId","Amount","StageName","CreatedDate","CloseDate","Probability","Start_Date","End_Date","Record_Type_Name","AdvertiserName","Advertiser_Vertical","Type"
"6160d25ea8bb06065b82e614b1bea5a9","Super Duper's Mr. Svoboda","30bf15141516f73631cac77f6c2edebf","0719f9b9625b97f8a014cdffbeab01f8","1790","Closed Lost","2015-02-13 06:17:23","2015-02-26","0","2015-02-26","2015-05-15","Agency Opportunity","","CPG","New Business"
"98e4cf161e59553da70cdae1f28758ab","Red Bears Tavern's Ms. Jirešová","59ba10b4541f6d728c97ccb2db8c5fac","c8379b222b0a1a7fa1e79e963f9fcd6a","114","Closed Won","2015-02-13 12:22:16","2015-02-20","100","2015-02-16","2015-02-22","Agency Opportunity","Charli XCX","Media & Entertainment","Renewal Business"
"101a5fa1170317edfa8be6db4a9449a0","Zantigo's Mrs. Šuláková","9139d7cf3b744ebb58395f4fb7d7b3f5","76e6a1534fa167caeb59b67a8bded0cc","414","Closed Won","2015-02-13 10:54:05","2015-02-18","100","2015-02-13","2015-03-20","Agency Opportunity","L'Oreal","CPG","Renewal Business"
"c5357a166629a365e1c9df51fb6c0a27","Your Choices's Ms. Kánská","45fa0eb11442fd494169a24f934ef8b1","e3223910123d6b2329af49416a57b4eb","198","Closed Won","2015-02-13 13:10:57","2015-02-17","100","2015-02-13","2015-03-22","Agency Opportunity","Sisley","Retail","New Business"
"60068477acd59094c7a91ccd6c840a1f","Sunny's Surplus's Mrs. Vlková","066e12f09dab594652561d85ba06375c","c8379b222b0a1a7fa1e79e963f9fcd6a","67","Closed Won","2015-02-13 13:45:49","2015-02-18","100","2015-02-14","2015-02-15","Direct Opportunity","MustardMedia","Media & Entertainment","Renewal Business"
"68d9475d787c7507015db8d066d9b8cb","Music Boutique's Mr. Borovka","34d5a1a18e34f7ae9b215945302d1cc3","590449ed6cd964a40d8dad5f7e2361a1","998","Closed Won","2015-02-13 16:26:18","2015-02-13","100","2015-01-01","2015-01-31","Direct Opportunity","Mbrand3","Media & Entertainment","Renewal Business"
"42af2826f760451c84f5006d9b78d6fe","William Wanamaker & Sons's Ms. Tancošová","e3a6a714ef820634f9ea628054ed790b","c8379b222b0a1a7fa1e79e963f9fcd6a","0","In Contract","2015-02-13 17:25:26","2015-02-13","99","2015-02-13","2015-02-20","Direct Opportunity","Warner Bros Records","Media & Entertainment","Renewal Business"
"4ae96d4d3edca709b49505f7702f5980","The Lawn Guru's Ms. Adamová","e3a6a714ef820634f9ea628054ed790b","c8379b222b0a1a7fa1e79e963f9fcd6a","0","In Contract","2015-02-13 17:30:56","2015-02-13","99","2015-02-13","2015-02-20","Direct Opportunity","Warner Bros Records","Media & Entertainment","Renewal Business"
"0ad922e96de79c1dbdb14089891b3bf7","Environ Architectural Design's Mr. Kyjovský","e3a6a714ef820634f9ea628054ed790b","1c70407c079df3d86c8a4f20e7078da9","895","Closed Won","2015-02-13 17:58:11","2015-03-04","100","2015-03-09","2015-03-10","Direct Opportunity","Warner Bros Records","Media & Entertainment","Renewal Business"
"599c4de08d349a07145da01fa393130e","Macroserve's Mr. Karásek","e3a6a714ef820634f9ea628054ed790b","c8379b222b0a1a7fa1e79e963f9fcd6a","0","Negotiation/Review","2015-02-13 19:29:43","2015-02-13","50","2015-02-16","2015-02-23","Direct Opportunity","Warner Bros Records","Media & Entertainment","Renewal Business"
"df677c1c37c7bafbd6734cd3310f4b73","New World Realty's Mrs. Skoumalová","7437da8c82c71aec9f1b1dc2960fc9fe","1c70407c079df3d86c8a4f20e7078da9","112","Closed Won","2015-02-13 19:50:05","2015-02-18","100","2015-02-24","2015-03-03","Direct Opportunity","Stache Media","Media & Entertainment","Renewal Business"
"0b70639b76c8f37db8cf3a6dc482878c","Price Savers's Dr. Konečná","e3a6a714ef820634f9ea628054ed790b","c8379b222b0a1a7fa1e79e963f9fcd6a","0","In Contract","2015-02-13 20:03:48","2015-02-13","99","2015-02-13","2015-03-15","Direct Opportunity","Warner Bros Records","Media & Entertainment","Renewal Business"
"7b48e7db8a45fdec81547c1365f644c5","Nelson Brothers's Dr. Špaček","7e8c1bdf1369ad4b754b45bad1e678ac","8d2e720ad577e595b9bf84360cd3d3bb","53","Closed Won","2015-02-17 11:24:16","2015-02-18","100","2015-02-17","2015-02-18","Agency Opportunity","warner","Media & Entertainment","Renewal Business"
"53a81c92b97abcb4d8bad6e78d9c6869","Elm Farm's Mr. Kuděla","fb6b1e5223c5d30506c61f0d27b0702d","76e6a1534fa167caeb59b67a8bded0cc","63","Closed Won","2015-02-17 12:31:57","2015-02-18","100","2015-02-17","2015-03-03","Agency Opportunity","Gap","Retail","Renewal Business"
"4e1c78c7d4f2f7e53a24c3c4f4f1a19a","Asiatic Solutions's Ms. Božková","4d67b075b4b2e5d78df53a874a035317","11d7086dd0897d20194b66ea220cfe66","1119","Qualification","2015-02-17 15:23:40","2015-03-03","10","2015-04-01","2015-04-30","Direct Opportunity","ID Media","Healthcare","New Business"
"39cdac525b2cb2f819e0314f1c692d15","E.J. Korvette's Mr. Ježek","950d452d821a64632670cbd3b6d388e6","11d7086dd0897d20194b66ea220cfe66","1119","Closed Lost","2015-02-17 15:54:16","2015-03-03","0","2015-03-15","2015-04-15","Direct Opportunity","ABC Mouse","Healthcare","New Business"
"029ac59dc73405061cf151b0b2c5b45e","Complete Tech's Mrs. Burešová","90ae5e1e0d3527411b780a3237cddb4e","11d7086dd0897d20194b66ea220cfe66","671","Closed Lost","2015-02-17 15:56:56","2015-03-03","0","2015-03-15","2015-04-14","Direct Opportunity","C-K","Media & Entertainment","New Business"
"7b6a4169e011d0d73d812fd39fb0768a","Hoyden's Mrs. Packová","a370d33d9b8e6b9aee5757c94abc5c6b","1f921f74f42e91ab7d4e5e0d23af1d9c","2238","Closed Lost","2015-02-17 16:43:26","2015-02-22","0","2015-02-22","2015-03-22","Agency Opportunity","Cadillac","Automotive","New Business"
"a89d80dbba7861480fca48a59b6ed124","Museum Company's Mr. Krajčovič","668d8dabc426a5fe3788d4d5b98e8dad","1c70407c079df3d86c8a4f20e7078da9","224","Prospecting","2015-02-17 18:53:08","2015-02-27","5","2015-03-03","2015-03-17","Direct Opportunity","Interscope Records","Media & Entertainment","Renewal Business"
"00a5b5d4b74029a8c0e8edd5e4f2aab6","Better Business Ideas and Services's Mr. Král","c2e32d5f99915a8058dd540df70073cb","1c70407c079df3d86c8a4f20e7078da9","448","Prospecting","2015-02-17 18:42:21","2015-02-27","5","2015-03-03","2015-03-17","Direct Opportunity","RCA Records","Media & Entertainment","Renewal Business"
"5dffb18d442650945b3b767502dd7eef","StopGrey's Mr. Koubík","3742c5498b7d12499d1e136f76f7c8c3","f2e54b7393e2c14755769a655f304b43","946","Closed Won","2015-02-15 22:36:15","2015-03-26","100","2015-04-01","2015-06-30","Agency Opportunity","Vizeum Australia","Automotive","Renewal Business"
"7c4572cf32d2ba6eb8f22c455bd0e733","Stop N Shop's Mr. Bakeš","e3a6a714ef820634f9ea628054ed790b","1c70407c079df3d86c8a4f20e7078da9","224","Prospecting","2015-02-17 20:39:45","2015-02-27","5","2015-03-03","2015-03-17","Direct Opportunity","Warner Bros Records","Media & Entertainment","Renewal Business"
"052d32ce74997450c778a21dd2904b11","Old America Stores's Ms. Mlynářová","e3a6a714ef820634f9ea628054ed790b","d1dcbe4380cc33058e90654b0f66ffcc","224","Closed Won","2015-02-17 20:44:33","2015-02-27","100","2015-03-03","2015-03-17","Direct Opportunity","Warner Bros Records","Media & Entertainment","Renewal Business"
"f1e15621d81e14a60c48425b7e3d7fa0","Larry's Markets's Mr. Heczko","094b15e14571cab44292c7e70b303f8d","c0ab4fc87174880f2a8cd24ab4063ffc","471","Proposal","2015-02-17 22:01:49","2015-05-01","25","2015-05-03","2015-08-15","Agency Opportunity","Natural Gas","Energy","New Business"
"45e88b30a3b75b6d18ebacfb96b96094","LaBelle's's Mr. Dvořák","f22e256432c3227acd669d8b956f58d6","f2e54b7393e2c14755769a655f304b43","1230","Closed Won","2015-02-16 14:48:16","2015-03-10","100","2015-03-01","2015-04-28","Direct Opportunity","InMobi Australia","Media & Entertainment","Renewal Business"
"fea930612700b54a459b0ba94849b6eb","Rex Audio Video Appliance's Ms. Filipová","0d5053cdae3aedfa0a2154130db19fe1","ac9dbc6338729a8138acb322c74c48d1","0","Customer Approval","2015-02-16 14:48:45","2015-02-16","75","2015-02-12","2015-02-25","Direct Opportunity","BPI","Other","New Business"
"834a7aeb3b4088aebc956a6122676ec0","Waves Music's Mrs. Fialová","625a1741feaa953482305288332d1412","1c70407c079df3d86c8a4f20e7078da9","671","Prospecting","2015-02-17 22:55:40","2015-02-27","5","2015-03-07","2015-03-21","Direct Opportunity","Harvest Records","Media & Entertainment","Renewal Business"
"4ac931b30b8847d0dec1911a3df58c67","The Happy Bear's Mr. Pazderka","7de25ab68e1b53d4e3b02ef93a2d9fcb","c0ab4fc87174880f2a8cd24ab4063ffc","946","Proposal","2015-02-17 23:30:52","2015-04-24","25","2015-04-05","2015-05-02","Agency Opportunity","Baiada","Food & Beverage","New Business"
"f81230b109bdd11f3f4fcce3d116996f","Golden Joy's Mr. Marek","29f37ca2f44448bddeaa5614a30b0ebf","1c70407c079df3d86c8a4f20e7078da9","36","Closed Lost","2015-02-18 00:52:32","2015-02-20","0","2015-02-26","2015-03-12","Direct Opportunity","Atlantic Records","Media & Entertainment","Renewal Business"
"f8711ddaa7088da3fe11eaac2c93653f","Elm Farm's Mr. Rafaj","b35821fb9625ad27018a31672f330b45","f2e54b7393e2c14755769a655f304b43","628","Proposal","2015-02-18 04:51:39","2015-04-01","25","2015-04-12","2015-05-09","Agency Opportunity","","Automotive","New Business"
"fff28941df5c53f5cdb0142abe33bf82","The Wiz's Ms. Vašíčková","59ba10b4541f6d728c97ccb2db8c5fac","c8379b222b0a1a7fa1e79e963f9fcd6a","11","Closed Won","2015-02-18 12:36:32","2015-02-20","100","2015-02-24","2015-02-25","Agency Opportunity","Warner","Media & Entertainment","Renewal Business"
"17f6908ffd6e1b8f9bebb3659b00069a","Cavages's Mr. Čížek","5d05a824299936bbd843487d4dbd67e8","8d2e720ad577e595b9bf84360cd3d3bb","1728","Closed Lost","2015-02-18 14:16:43","2015-02-20","0","2015-02-23","2015-03-31","Agency Opportunity","nationwide","Finance","Renewal Business"
"baf8c0a60d5e4007a2a4ab13ee3fdf2a","Security Sporting Goods's Mr. Baránek","012351c205dcbdf4cdac61c51ccd2466","f2e54b7393e2c14755769a655f304b43","784","Closed Lost","2015-02-16 22:54:43","2015-02-19","0","2015-03-08","2015-04-11","Agency Opportunity","Universal Pictures International","Media & Entertainment","Renewal Business"
"66981d59d741ae27d4d23be545237fe6","Big D Supermarkets's Mr. Pavlík","644e3da3b550805dcc131d34fb7649e1","f2e54b7393e2c14755769a655f304b43","631","Closed Lost","2015-02-17 00:23:25","2015-03-11","0","2015-03-15","2015-04-04","Agency Opportunity","Tourism NZ","Media & Entertainment","New Business"
"3bcfa8fc03572a7724e0ea424a9111d0","Big Star Markets's Mrs. Luxová","b52ff3361bd8ef660877dac2f4def9ee","d1dcbe4380cc33058e90654b0f66ffcc","112","Closed Lost","2015-02-18 19:16:06","2015-02-27","0","2015-03-01","2015-03-14","Direct Opportunity","4x4 Artist Management","Media & Entertainment","New Business"
"bd7c02333d53a6e10a28b796c54f7618","Cardinal Stores's Ms. Opluštilová","26c8c6b9428410429a98a23d4eb32a01","1c70407c079df3d86c8a4f20e7078da9","224","Proposal","2015-02-18 19:38:26","2015-02-20","25","2015-03-01","2015-03-31","Direct Opportunity","MGM Distribution Australia","Media & Entertainment","Renewal Business"
"a8590c00dd0aa02dcbd1b425dbca96d0","Steinberg's's Ms. Dvořáková","143b3e9dff79c5177e3e38a2476b5d30","d1dcbe4380cc33058e90654b0f66ffcc","45","Closed Won","2015-02-18 20:52:34","2015-02-20","100","2015-02-23","2015-03-09","Direct Opportunity","300 Entertainment","Media & Entertainment","Renewal Business"
"9185dc339eafc3c7b1a2b5e99bee9fbd","Big D Supermarkets's Mr. Janík","7e8c1bdf1369ad4b754b45bad1e678ac","8d2e720ad577e595b9bf84360cd3d3bb","179","Closed Won","2015-02-19 11:17:47","2015-03-05","100","2015-03-13","2015-05-24","Agency Opportunity","smirnoff","Food & Beverage","Renewal Business"
"13042ddbbd1ccd49dd53b207aa0e7d59","The Polka Dot Bear Tavern's Mr. Glogar","4f515945ea407782887e61ad3b78f731","76e6a1534fa167caeb59b67a8bded0cc","334","Closed Won","2015-02-19 08:59:23","2015-02-26","100","2015-02-19","2015-03-22","Agency Opportunity","Disney","Media & Entertainment","Renewal Business"
"6ccfb35f9db54616653a11ed38d5fe43","Enviro Architectural Designs's Mrs. Pavlíková","17a24f87d954b9642e3fdd273d2db4d6","ac9dbc6338729a8138acb322c74c48d1","714","Closed Won","2015-02-19 10:35:09","2015-02-20","100","2015-02-19","2015-03-31","Agency Opportunity","Facebook","Media & Entertainment","New Business"
"5b15dae4991b88a9970d36689b791e5c","Indiewealth's Mr. Popelka","a24cd361dc40a5c7930b0a7ce1ecf6d3","c8379b222b0a1a7fa1e79e963f9fcd6a","29","Closed Won","2015-02-19 13:07:09","2015-02-20","100","2015-02-23","2015-03-25","Agency Opportunity","Sold Out","Media & Entertainment","Renewal Business"
"36ada73057e02a5a250389838274e1fb","Buckeye Furniture's Mr. Majer","904d3d952429687a6cbd727396f20ddb","0719f9b9625b97f8a014cdffbeab01f8","1119","Qualification","2015-02-19 16:11:55","2015-07-01","10","2015-07-01","2015-07-31","Direct Opportunity","BET","Electronics","New Business"
"67b708349a439b0ab20fc1fb4a182c3b","Oranges Records & Tapes's Mr. Tesař","904d3d952429687a6cbd727396f20ddb","0719f9b9625b97f8a014cdffbeab01f8","1119","Qualification","2015-02-19 16:46:51","2015-10-01","10","2015-10-01","2015-10-30","Direct Opportunity","BET","Electronics","Renewal Business"
"7b0bbf3974e0a5bf3e9379ca979c2a83","J. Brannam's Mr. Hlavička","143b3e9dff79c5177e3e38a2476b5d30","d1dcbe4380cc33058e90654b0f66ffcc","22","Prospecting","2015-02-19 18:42:18","2015-02-20","5","2015-03-20","2015-04-03","Direct Opportunity","300 Entertainment","Media & Entertainment","Renewal Business"
"6623277f0df11010a27ed4704c31ce5b","Adaptabiz's Mr. Procházka","309c5bc28d15749a7d7c7a6892fb4898","76e6a1534fa167caeb59b67a8bded0cc","1694","Closed Won","2015-02-19 20:53:10","2015-03-19","100","2015-03-10","2015-03-30","Agency Opportunity","McDonalds","Food & Beverage","Renewal Business"
"6ef3edca6eb9ca86f08669d28d90bda7","Vibrant Man's Mr. Greguš","7df91c7c6d6a28c0e94b7d6c18855512","5faf736d4976f21781ffd43ee96f22e5","895","Closed Lost","2015-02-19 22:43:52","2015-04-01","0","2015-04-01","2015-04-30","Direct Opportunity","StubHub","Technology","New Business"
"cea6ffe8b51467ec3f2838400e5067cc","Canal Villere's Ms. Bártlová","bd5bc4b76c28458f6eaf51544f8fbda8","c0ab4fc87174880f2a8cd24ab4063ffc","117","Closed Lost","2015-02-20 01:52:09","2015-02-21","0","2015-02-23","2015-03-02","Agency Opportunity","Nova Radio","Media & Entertainment","Renewal Business"
"0285917658888a0260612f4df92ecfb6","Earthworks Garden Kare's Ms. Rynešová","953becfc09b9ccc45f66d518c2af172b","f2e54b7393e2c14755769a655f304b43","628","Proposal","2015-02-20 06:13:02","2015-05-01","25","2015-05-10","2015-06-27","Agency Opportunity","Village Roadshow Theme Parks","Media & Entertainment","New Business"
"c0c96aed24c937fbf406d564de73fe7f","John M. Smyth's Homemakers's Ms. Ritterová","eebe3ee972aace45a1ef35525ca0870b","f2e54b7393e2c14755769a655f304b43","251","Qualification","2015-02-20 06:25:30","2015-06-01","10","2015-06-07","2015-06-30","Agency Opportunity","","Media & Entertainment","New Business"
"ea7835caf0afa972a17857d8df8bb6eb","Big Star Markets's Mrs. Všetečková","59ba10b4541f6d728c97ccb2db8c5fac","c8379b222b0a1a7fa1e79e963f9fcd6a","52","Closed Won","2015-02-20 11:16:49","2015-02-27","100","2015-02-20","2015-05-22","Agency Opportunity","Atlantic","Media & Entertainment","Renewal Business"
"9fbceaf915eb85fd296f0d60726beeb8","Thompson's Ms. Krupková","59ba10b4541f6d728c97ccb2db8c5fac","c8379b222b0a1a7fa1e79e963f9fcd6a","52","Closed Won","2015-02-20 11:25:19","2015-02-27","100","2015-02-28","2015-03-08","Agency Opportunity","Warner Bros Records","Media & Entertainment","Renewal Business"
"6535ddaef5f91211925558eaf8c11bc7","Frank and Seder's Mr. Pelikán","3e31f2e87d74463a36b31c231d0d8370","76e6a1534fa167caeb59b67a8bded0cc","97","Closed Won","2015-02-20 09:52:01","2015-02-26","100","2015-02-22","2015-02-22","Agency Opportunity","Paramount","Media & Entertainment","Renewal Business"
"1f88f873f609063a9fbfbd8ffb9ebaa7","Omni Tech's Mr. Brázda","76a1edb5bebb49cad928ed9805abd1de","c8379b222b0a1a7fa1e79e963f9fcd6a","346","Negotiation/Review","2015-02-20 10:07:38","2015-02-24","50","2015-04-13","2015-04-19","Direct Opportunity","Sony Music Entertainment","Media & Entertainment","Renewal Business"
"61612d5301145567c639ceb249544c86","Envirotecture Design Service's Mrs. Krejčířová","29fcfb0e58d5ffe38b90cd772e85d59b","e3223910123d6b2329af49416a57b4eb","129","Closed Won","2015-02-20 15:39:18","2015-02-24","100","2015-02-18","2015-03-15","Agency Opportunity","L'Oreal","Other","New Business"
"8e88c9bcad6b105ab085a8186bda3956","Independent Investors's Mrs. Bartošová","45fa0eb11442fd494169a24f934ef8b1","e3223910123d6b2329af49416a57b4eb","317","Closed Won","2015-02-20 15:47:55","2015-02-27","100","2015-02-23","2015-03-14","Agency Opportunity","Ferrero","Food & Beverage","Renewal Business"
"6409b4f5ba64dcb859e92e96c76868bd","Back To Basics Chiropractic Clinic's Mr. Bělík","45fa0eb11442fd494169a24f934ef8b1","e3223910123d6b2329af49416a57b4eb","170","Closed Won","2015-02-20 15:51:48","2015-03-02","100","2015-02-20","2015-03-06","Agency Opportunity","Sony","Media & Entertainment","New Business"
"0e5a2e377517469155dbf5969c76e9d8","Erol's's Mrs. Blahníková","7bce24854f0eb7c2dde90e8743f78a86","1c70407c079df3d86c8a4f20e7078da9","67","Closed Lost","2015-02-20 18:03:35","2015-02-20","0","2015-02-22","2015-02-28","Direct Opportunity","Disney Music Group","Media & Entertainment","Renewal Business"
"90313f398c0e70ec83aba03839f74e52","John Plain's Ms. Kovářová","1794a62bfdd90ae2e804be12679835e7","c8379b222b0a1a7fa1e79e963f9fcd6a","112","Closed Won","2015-02-20 18:29:53","2015-02-26","100","2015-02-26","2015-03-12","Direct Opportunity","Warner Music International","Media & Entertainment","Renewal Business"
"3e36bf3a82fb1cb4814c2161b2e387d4","Rainbow Bay Crafts's Mr. Zach","afd5065c8521dffb307faac1f15ec0fe","8d2e720ad577e595b9bf84360cd3d3bb","288","Closed Won","2015-02-23 15:41:28","2015-03-06","100","2015-02-24","2015-03-01","Agency Opportunity","noel g","Media & Entertainment","Renewal Business"
"e16ae7e1df6979fcf01a102163d126fb","Your Future Is Now's Mr. Nedbálek","712956f71cc8e351fdb75b88c210c18f","d1dcbe4380cc33058e90654b0f66ffcc","134","Closed Won","2015-02-20 21:24:56","2015-02-26","100","2015-03-01","2015-03-08","Direct Opportunity","Kobalt Label Services","Media & Entertainment","Renewal Business"
"03afaf12c23c7ec1861ee22914082311","Magik Gray's Ms. Šulová","c2e32d5f99915a8058dd540df70073cb","1c70407c079df3d86c8a4f20e7078da9","224","Closed Lost","2015-02-20 22:26:24","2015-02-27","0","2015-03-24","2015-03-29","Direct Opportunity","RCA Records","Media & Entertainment","Renewal Business"
"e8aa74f4c0e0d79ff2f058ea35dfc2df","Listenin' Booth's Mr. Kališ","a4071b951e2d9c2a48db705cc9d4a5a7","d1dcbe4380cc33058e90654b0f66ffcc","22","Closed Won","2015-02-20 22:39:07","2015-03-02","100","2015-03-03","2015-03-23","Direct Opportunity","Photo Finish Records","Media & Entertainment","New Business"
"b4061f7eea9d87c2215abe3701d264e4","Independent Wealth Management's Mr. Vaculík","d686b11cb055d3f6e3142f526e72a000","1c70407c079df3d86c8a4f20e7078da9","67","Closed Won","2015-02-20 23:53:39","2015-02-26","100","2015-02-26","2015-03-12","Direct Opportunity","Capitol Music Group","Media & Entertainment","Renewal Business"
"48922ab01d95e5a870f6e2d50b55cdc0","Eagle Hardware & Garden's Mr. Pospíšil","3e31f2e87d74463a36b31c231d0d8370","76e6a1534fa167caeb59b67a8bded0cc","23","Closed Won","2015-02-21 05:03:37","2015-02-26","100","2015-02-22","2015-02-22","Agency Opportunity","Mundo Joven Fest","Media & Entertainment","Renewal Business"
"7d2aaae910cba1606b81ff2006e487de","Sherman's's Ms. Smejkalová","4a5ff9b3358c87673738f4032fa7cbd9","23e8e17976f8d9a7f3bafaf9536320e1","0","Prospecting","2015-02-23 22:13:07","2015-03-10","5","2015-03-10","2015-04-10","Direct Opportunity","Mount Wilson Inc.","Media & Entertainment","New Business"
"97305b6bfef16ceadcb08bea3035033a","One-Up Realty's Mrs. Hendrichová","bc8f6d62491fc4aa63d6a59ac0a22b8d","c0ab4fc87174880f2a8cd24ab4063ffc","473","Negotiation/Review","2015-02-23 22:40:19","2015-04-30","50","2015-04-26","2015-05-16","Agency Opportunity","20thCenturyFox","Media & Entertainment","New Business"
"86b1dd38b2da83014e3f1c6a371dcc02","John F. Lawhon's Ms. Karhanová","c320d3c54c8e425a73c9d6bd83db9c2b","c8379b222b0a1a7fa1e79e963f9fcd6a","118","Closed Won","2015-02-24 09:48:38","2015-03-05","100","2015-02-24","2015-02-27","Agency Opportunity","Island","Media & Entertainment","Renewal Business"
"3965e74b2b6e9d81b65fc0f296835792","Susie's Casuals's Ms. Kudrnová","c320d3c54c8e425a73c9d6bd83db9c2b","c8379b222b0a1a7fa1e79e963f9fcd6a","59","Closed Won","2015-02-24 12:40:50","2015-03-05","100","2015-02-25","2015-03-01","Agency Opportunity","Virgin EMI","Media & Entertainment","Renewal Business"
"eb96c03d26089822669765e70eb94ffd","Total Yard Management's Mr. Novák","55a8c60c0edef0e27c97d767673111ca","c8379b222b0a1a7fa1e79e963f9fcd6a","88","Closed Won","2015-02-24 14:45:36","2015-03-05","100","2015-02-25","2015-03-03","Agency Opportunity","Creamfields","Media & Entertainment","Renewal Business"
"6f322179273e4e39ce6e61c52e833b25","Golden Dawn's Mr. Kuba","17a24f87d954b9642e3fdd273d2db4d6","ac9dbc6338729a8138acb322c74c48d1","1175","Closed Won","2015-02-24 16:18:03","2015-03-16","100","2015-03-12","2015-06-30","Agency Opportunity","Unilever - Lynx","Retail","Renewal Business"
"2ec66b8748341d0aebda9b013dbcc468","Starship Tapes & Records's Mr. ﻿Horák","c083a5f65c72d34b90344e1f46657347","1c70407c079df3d86c8a4f20e7078da9","134","Closed Won","2015-02-24 17:57:55","2015-03-11","100","2015-03-09","2015-03-26","Direct Opportunity","Fueled By Ramen","Media & Entertainment","Renewal Business"
"3a908ec7455975e4eda05125d2365487","Wise Solutions's Mr. Vaněk","32f471fcc1c090682af40889cdfc8105","d1dcbe4380cc33058e90654b0f66ffcc","22","Closed Won","2015-02-24 20:47:27","2015-03-04","100","2015-03-04","2015-03-11","Direct Opportunity","Wind-up Records","Media & Entertainment","Renewal Business"
"707d78c16ec592e3937089c6606da59d","Burger Chef's Dr. Pechar","5d751894a07bbb87ae55fb88a81c2222","0af6ae4f7caab22aaa41d03114af90eb","2238","Proposal","2015-02-24 20:35:03","2015-03-03","25","2015-04-01","2015-04-30","Agency Opportunity","","Retail","New Business"
"0d82e7be9a1bbac146e3f27fc5705e2d","Libera's Mr. Štolc","4da47e82d02de839c23acb6491ddc352","1c70407c079df3d86c8a4f20e7078da9","0","Proposal","2015-02-24 21:20:41","2015-03-20","25","2015-05-18","2015-08-31","Direct Opportunity","Arcade Creative Group","Travel","Renewal Business"
"afba42f326882977518be34da2c4a104","Reliable Guidance's Mrs. Zabloudilová","1cfa201289a305901e7715b5a67da96f","1b103f9b2812bf7659d06b9d358e58b2","4475","Proposal","2015-02-24 23:43:30","2015-03-10","25","2015-06-08","2015-07-19","Agency Opportunity","Disney","Media & Entertainment","Renewal Business"
"e6008c0b2f8bc3b269e91ec045fd4b40","Music Den's Mr. Lorenz","ba440fd369c6df0c33bc07fe1f661430","c0ab4fc87174880f2a8cd24ab4063ffc","1104","Proposal","2015-02-25 03:17:26","2015-03-27","25","2015-04-05","2015-08-01","Agency Opportunity","Philippines Tourism","Travel","New Business"
"e154d98d1ed566bbd5ea701e76e29da3","Lazysize's Mrs. Le","bc3ecd0781deb3860fc1dbf9c5eda28a","d1dcbe4380cc33058e90654b0f66ffcc","22","Closed Won","2015-02-26 21:02:28","2015-03-30","100","2015-02-26","2015-04-06","Direct Opportunity","Geoff Funk","Media & Entertainment","New Business"
"fdea1b4226dc79046c8e955c501d700d","Wellby's Mrs. Černá","ed51729c36a59396ecbf218cb6224c2e","1c70407c079df3d86c8a4f20e7078da9","112","Closed Won","2015-02-26 21:26:41","2015-03-02","100","2015-03-03","2015-03-31","Direct Opportunity","Universal Music Canada","Media & Entertainment","Renewal Business"
"942dde4b0f322be834465130f886c910","Wilson's Jewelers's Mr. Pekař","b370daaa4677cc20f51767b865f28afd","0719f9b9625b97f8a014cdffbeab01f8","3940","Closed Won","2015-02-27 02:17:29","2015-03-18","100","2015-03-23","2015-03-31","Agency Opportunity","YouTube","Media & Entertainment","Renewal Business"
"9e855b693c8aaf597bb2cfd82c65c45f","Prospa-Pal's Mrs. Střílková","a198b3617d78d98418a06b14a6f63918","f2e54b7393e2c14755769a655f304b43","105","Closed Won","2015-02-27 07:21:59","2015-03-10","100","2015-03-01","2015-03-31","Direct Opportunity","Liberation Australia","Media & Entertainment","New Business"
"73b98e357c97cf98a6ba77889f2c5cfc","Action Auto's Mr. Teplý","a198b3617d78d98418a06b14a6f63918","f2e54b7393e2c14755769a655f304b43","35","Closed Lost","2015-02-27 07:15:22","2015-03-11","0","2015-03-15","2015-03-21","Direct Opportunity","Liberation Australia","Media & Entertainment","Renewal Business"
"ea1d84460c666ecf0139242578bf77e2","Town and Country Convenience Stores's Ms. Šmídová","7e8c1bdf1369ad4b754b45bad1e678ac","8d2e720ad577e595b9bf84360cd3d3bb","84","Closed Won","2015-02-27 11:18:28","2015-03-26","100","2015-03-30","2015-05-26","Agency Opportunity","lynx","Media & Entertainment","Renewal Business"
"59957fa9d3534b2ccfa1ad59ec0ef0fe","Mode O'Day's Ms. Gregorová","7e8c1bdf1369ad4b754b45bad1e678ac","8d2e720ad577e595b9bf84360cd3d3bb","22","Closed Won","2015-02-27 11:32:10","2015-03-19","100","2015-03-06","2015-03-13","Agency Opportunity","universal","Media & Entertainment","Renewal Business"
"d926b4f4968dc0c67edd64c47d75848b","Scott Ties's Mrs. Třešňáková","7e8c1bdf1369ad4b754b45bad1e678ac","8d2e720ad577e595b9bf84360cd3d3bb","10","Closed Won","2015-02-27 11:41:02","2015-03-19","100","2015-03-23","2015-03-30","Agency Opportunity","universal","Media & Entertainment","Renewal Business"
"f97eb1304230c5e47fbb38383664daf0","McDade's's Mr. Sedláček","df4b0aeeb83d6b023128366bb37d5c0d","ac9dbc6338729a8138acb322c74c48d1","1248","Closed Won","2015-02-27 13:39:22","2015-03-30","100","2015-03-01","2015-03-31","Agency Opportunity","Audible","Media & Entertainment","Renewal Business"
